HEAD_0, HEAD_1, HEAD_2, HEAD_3
-30.910000, 204.729996, 23963.000000, -18766.000000
-30.450001, 204.600006, 23668.000000, -18885.000000
-29.990000, 204.470001, 23371.000000, -19003.000000
-29.530001, 204.339996, 23071.000000, -19120.000000
-29.059999, 204.199997, 22764.000000, -19237.000000
-28.600000, 204.080002, 22459.000000, -19351.000000
-28.139999, 203.949997, 22152.000000, -19464.000000
-27.670000, 203.820007, 21837.000000, -19578.000000
-27.209999, 203.699997, 21525.000000, -19688.000000
-26.750000, 203.570007, 21210.000000, -19797.000000
-26.280001, 203.449997, 20887.000000, -19907.000000
-25.820000, 203.320007, 20568.000000, -20013.000000
-25.350000, 203.199997, 20241.000000, -20119.000000
-24.889999, 203.070007, 19918.000000, -20222.000000
-24.420000, 202.949997, 19585.000000, -20325.000000
-23.959999, 202.830002, 19257.000000, -20425.000000
-23.490000, 202.710007, 18919.000000, -20524.000000
-23.030001, 202.589996, 18587.000000, -20621.000000
-22.559999, 202.470001, 18245.000000, -20718.000000
-22.100000, 202.350006, 17906.000000, -20811.000000
-21.629999, 202.229996, 17561.000000, -20904.000000
-21.170000, 202.110001, 17220.000000, -20992.000000
-20.700001, 201.990005, 16870.000000, -21080.000000
-20.240000, 201.880005, 16524.000000, -21165.000000
-19.770000, 201.759995, 16170.000000, -21250.000000
-19.309999, 201.639999, 15820.000000, -21331.000000
-18.840000, 201.529999, 15461.000000, -21411.000000
-18.370001, 201.410004, 15100.000000, -21490.000000
-17.910000, 201.300003, 14744.000000, -21565.000000
-17.440001, 201.179993, 14382.000000, -21638.000000
-16.969999, 201.070007, 14016.000000, -21708.000000
-16.510000, 200.949997, 13656.000000, -21775.000000
-16.040001, 200.839996, 13287.000000, -21841.000000
-15.580000, 200.729996, 12918.000000, -21904.000000
-15.120000, 200.619995, 12552.000000, -21964.000000
-14.650000, 200.509995, 12177.000000, -22023.000000
-14.180000, 200.389999, 11803.000000, -22079.000000
-13.720000, 200.279999, 11433.000000, -22132.000000
-13.250000, 200.169998, 11057.000000, -22182.000000
-12.780000, 200.059998, 10680.000000, -22230.000000
-12.320000, 199.949997, 10309.000000, -22275.000000
-11.850000, 199.839996, 9929.000000, -22317.000000
-11.380000, 199.729996, 9549.000000, -22357.000000
-10.910000, 199.619995, 9167.000000, -22394.000000
-10.450000, 199.509995, 8791.000000, -22428.000000
-9.980000, 199.399994, 8407.000000, -22460.000000
-9.510000, 199.289993, 8025.000000, -22488.000000
-9.040000, 199.179993, 7643.000000, -22514.000000
-8.580000, 199.070007, 7260.000000, -22537.000000
-8.110000, 198.960007, 6884.000000, -22556.000000
-7.650000, 198.850006, 6501.000000, -22573.000000
-7.180000, 198.750000, 6116.000000, -22587.000000
-6.710000, 198.639999, 5732.000000, -22599.000000
-6.240000, 198.529999, 5347.000000, -22607.000000
-5.780000, 198.419998, 4970.000000, -22613.000000
-5.310000, 198.309998, 4589.000000, -22616.000000
-4.840000, 198.199997, 4208.000000, -22617.000000
-4.370000, 198.100006, 3827.000000, -22614.000000
-3.900000, 197.990005, 3447.000000, -22609.000000
-3.440000, 197.880005, 3067.000000, -22601.000000
-2.970000, 197.770004, 2694.000000, -22590.000000
-2.510000, 197.669998, 2315.000000, -22576.000000
-2.040000, 197.559998, 1936.000000, -22560.000000
-1.570000, 197.449997, 1561.000000, -22541.000000
-1.100000, 197.350006, 1187.000000, -22520.000000
-0.630000, 197.240005, 815.000000, -22497.000000
-0.170000, 197.130005, 450.000000, -22471.000000
0.290000, 197.020004, 80.000000, -22443.000000
0.760000, 196.919998, -289.000000, -22411.000000
1.230000, 196.809998, -656.000000, -22377.000000
1.700000, 196.699997, -1022.000000, -22341.000000
2.160000, 196.600006, -1387.000000, -22302.000000
2.630000, 196.490005, -1748.000000, -22262.000000
3.100000, 196.380005, -2107.000000, -22221.000000
3.560000, 196.270004, -2458.000000, -22178.000000
4.030000, 196.169998, -2815.000000, -22131.000000
4.500000, 196.059998, -3168.000000, -22083.000000
4.970000, 195.949997, -3520.000000, -22032.000000
5.440000, 195.839996, -3870.000000, -21980.000000
5.910000, 195.729996, -4217.000000, -21925.000000
6.380000, 195.630005, -4563.000000, -21869.000000
6.840000, 195.520004, -4899.000000, -21814.000000
7.300000, 195.410004, -5238.000000, -21756.000000
7.770000, 195.300003, -5576.000000, -21696.000000
8.240000, 195.199997, -5911.000000, -21635.000000
8.710000, 195.089996, -6244.000000, -21572.000000
9.180000, 194.979996, -6574.000000, -21507.000000
9.650000, 194.869995, -6902.000000, -21441.000000
10.120000, 194.759995, -7228.000000, -21374.000000
10.580000, 194.649994, -7545.000000, -21309.000000
11.050000, 194.539993, -7865.000000, -21241.000000
11.520000, 194.429993, -8183.000000, -21172.000000
11.980000, 194.320007, -8499.000000, -21103.000000
12.450000, 194.210007, -8812.000000, -21032.000000
12.920000, 194.100006, -9122.000000, -20960.000000
13.380000, 193.979996, -9424.000000, -20889.000000
13.850000, 193.880005, -9730.000000, -20815.000000
14.320000, 193.770004, -10033.000000, -20742.000000
14.790000, 193.649994, -10334.000000, -20669.000000
15.260000, 193.539993, -10633.000000, -20595.000000
15.730000, 193.429993, -10929.000000, -20521.000000
16.190001, 193.309998, -11217.000000, -20448.000000
16.660000, 193.199997, -11509.000000, -20373.000000
17.129999, 193.089996, -11798.000000, -20298.000000
17.590000, 192.970001, -12084.000000, -20222.000000
18.049999, 192.860001, -12364.000000, -20148.000000
18.520000, 192.740005, -12646.000000, -20073.000000
18.990000, 192.630005, -12927.000000, -19998.000000
19.459999, 192.509995, -13206.000000, -19924.000000
19.930000, 192.389999, -13483.000000, -19849.000000
20.389999, 192.270004, -13753.000000, -19776.000000
20.860001, 192.160004, -14025.000000, -19701.000000
21.330000, 192.039993, -14296.000000, -19626.000000
21.790001, 191.919998, -14559.000000, -19553.000000
22.260000, 191.800003, -14827.000000, -19479.000000
22.730000, 191.679993, -15093.000000, -19406.000000
23.200001, 191.559998, -15358.000000, -19333.000000
23.660000, 191.449997, -15617.000000, -19261.000000
24.129999, 191.320007, -15879.000000, -19189.000000
24.590000, 191.199997, -16138.000000, -19117.000000
25.049999, 191.080002, -16393.000000, -19047.000000
25.520000, 190.949997, -16650.000000, -18975.000000
25.990000, 190.830002, -16905.000000, -18904.000000
26.450001, 190.699997, -17156.000000, -18835.000000
26.920000, 190.580002, -17411.000000, -18764.000000
27.379999, 190.449997, -17661.000000, -18695.000000
27.850000, 190.320007, -17913.000000, -18626.000000
28.320000, 190.199997, -18166.000000, -18556.000000
28.780001, 190.070007, -18412.000000, -18488.000000
29.250000, 189.940002, -18662.000000, -18420.000000
29.709999, 189.800003, -18906.000000, -18353.000000
30.180000, 189.669998, -19154.000000, -18285.000000
30.639999, 189.539993, -19399.000000, -18217.000000
31.110001, 189.410004, -19647.000000, -18149.000000
31.570000, 189.270004, -19891.000000, -18082.000000
32.040001, 189.139999, -20139.000000, -18014.000000
32.500000, 189.000000, -20381.000000, -17948.000000
32.970001, 188.869995, -20628.000000, -17880.000000
33.430000, 188.729996, -20869.000000, -17815.000000
33.900002, 188.589996, -21114.000000, -17748.000000
34.360001, 188.449997, -21356.000000, -17681.000000
34.820000, 188.300003, -21598.000000, -17614.000000
35.290001, 188.160004, -21844.000000, -17545.000000
35.750000, 188.020004, -22086.000000, -17478.000000
36.209999, 187.880005, -22328.000000, -17410.000000
36.680000, 187.729996, -22574.000000, -17341.000000
37.139999, 187.580002, -22815.000000, -17273.000000
37.599998, 187.419998, -23056.000000, -17205.000000
38.070000, 187.270004, -23302.000000, -17135.000000
38.529999, 187.130005, -23544.000000, -17064.000000
38.990002, 186.970001, -23786.000000, -16993.000000
39.450001, 186.809998, -24029.000000, -16921.000000
39.910000, 186.660004, -24271.000000, -16849.000000
40.380001, 186.490005, -24517.000000, -16774.000000
40.840000, 186.339996, -24761.000000, -16701.000000
41.299999, 186.169998, -25003.000000, -16626.000000
41.770000, 186.009995, -25246.000000, -16551.000000
42.230000, 185.839996, -25489.000000, -16475.000000
42.689999, 185.669998, -25732.000000, -16396.000000
43.150002, 185.500000, -25975.000000, -16316.000000
43.610001, 185.330002, -26218.000000, -16235.000000
44.070000, 185.160004, -26462.000000, -16153.000000
44.529999, 184.979996, -26705.000000, -16069.000000
44.990002, 184.800003, -26949.000000, -15985.000000
45.450001, 184.619995, -27193.000000, -15899.000000
45.910000, 184.429993, -27432.000000, -15814.000000
46.369999, 184.240005, -27675.000000, -15724.000000
46.830002, 184.050003, -27917.000000, -15632.000000
47.290001, 183.869995, -28160.000000, -15538.000000
47.740002, 183.669998, -28398.000000, -15445.000000
48.200001, 183.479996, -28640.000000, -15347.000000
48.660000, 183.270004, -28882.000000, -15249.000000
49.119999, 183.070007, -29119.000000, -15150.000000
49.580002, 182.869995, -29361.000000, -15047.000000
50.029999, 182.660004, -29599.000000, -14945.000000
50.490002, 182.440002, -29838.000000, -14838.000000
50.950001, 182.229996, -30072.000000, -14730.000000
51.410000, 182.009995, -30310.000000, -14618.000000
51.860001, 181.779999, -30543.000000, -14506.000000
52.310001, 181.550003, -30775.000000, -14392.000000
52.770000, 181.320007, -31011.000000, -14274.000000
53.230000, 181.089996, -31243.000000, -14156.000000
53.680000, 180.839996, -31474.000000, -14035.000000
54.130001, 180.600006, -31703.000000, -13912.000000
54.590000, 180.350006, -31930.000000, -13787.000000
55.040001, 180.089996, -32155.000000, -13659.000000
55.490002, 179.839996, -32379.000000, -13528.000000
55.950001, 179.570007, -32602.000000, -13396.000000
56.400002, 179.300003, -32824.000000, -13260.000000
56.849998, 179.020004, -33044.000000, -13123.000000
57.299999, 178.740005, -33260.000000, -12985.000000
57.750000, 178.449997, -33478.000000, -12842.000000
58.200001, 178.160004, -33693.000000, -12697.000000
58.650002, 177.860001, -33901.000000, -12552.000000
59.090000, 177.550003, -34108.000000, -12405.000000
59.549999, 177.240005, -34315.000000, -12252.000000
59.990002, 176.910004, -34518.000000, -12100.000000
60.439999, 176.589996, -34719.000000, -11945.000000
60.880001, 176.250000, -34917.000000, -11788.000000
61.330002, 175.899994, -35114.000000, -11628.000000
61.770000, 175.550003, -35309.000000, -11465.000000
62.220001, 175.179993, -35500.000000, -11301.000000
62.660000, 174.800003, -35685.000000, -11138.000000
63.099998, 174.410004, -35870.000000, -10970.000000
63.540001, 174.020004, -36049.000000, -10802.000000
63.980000, 173.610001, -36229.000000, -10629.000000
64.419998, 173.190002, -36403.000000, -10457.000000
64.860001, 172.759995, -36574.000000, -10282.000000
65.300003, 172.309998, -36743.000000, -10105.000000
65.730003, 171.850006, -36909.000000, -9925.000000
66.160004, 171.380005, -37069.000000, -9747.000000
66.599998, 170.889999, -37227.000000, -9565.000000
67.029999, 170.380005, -37379.000000, -9384.000000
67.459999, 169.860001, -37529.000000, -9202.000000
67.889999, 169.320007, -37675.000000, -9017.000000
68.309998, 168.759995, -37816.000000, -8833.000000
68.739998, 168.179993, -37956.000000, -8645.000000
69.160004, 167.580002, -38090.000000, -8457.000000
69.589996, 166.949997, -38221.000000, -8268.000000
70.000000, 166.309998, -38346.000000, -8080.000000
70.419998, 165.639999, -38469.000000, -7889.000000
70.839996, 164.940002, -38587.000000, -7700.000000
71.239998, 164.210007, -38700.000000, -7514.000000
71.660004, 163.449997, -38811.000000, -7322.000000
72.059998, 162.660004, -38916.000000, -7133.000000
72.459999, 161.839996, -39017.000000, -6945.000000
72.870003, 160.979996, -39115.000000, -6753.000000
73.260002, 160.089996, -39207.000000, -6566.000000
73.660004, 159.160004, -39296.000000, -6375.000000
74.050003, 158.179993, -39380.000000, -6186.000000
74.430000, 157.160004, -39460.000000, -6002.000000
74.800003, 156.080002, -39536.000000, -5820.000000
75.180000, 154.949997, -39607.000000, -5637.000000
75.550003, 153.770004, -39675.000000, -5454.000000
75.910004, 152.539993, -39738.000000, -5278.000000
76.269997, 151.229996, -39797.000000, -5100.000000
76.629997, 149.880005, -39851.000000, -4927.000000
76.970001, 148.440002, -39901.000000, -4756.000000
77.300003, 146.929993, -39946.000000, -4593.000000
77.629997, 145.339996, -39986.000000, -4430.000000
77.949997, 143.669998, -40022.000000, -4270.000000
78.250000, 141.919998, -40055.000000, -4119.000000
78.550003, 140.080002, -40085.000000, -3972.000000
78.830002, 138.139999, -40110.000000, -3832.000000
79.099998, 136.110001, -40131.000000, -3697.000000
79.360001, 133.979996, -40148.000000, -3571.000000
79.610001, 131.750000, -40161.000000, -3451.000000
79.839996, 129.419998, -40170.000000, -3342.000000
80.050003, 126.989998, -40175.000000, -3242.000000
80.239998, 124.459999, -40175.000000, -3151.000000
80.410004, 121.839996, -40172.000000, -3073.000000
80.570000, 119.129997, -40165.000000, -3005.000000
80.699997, 116.330002, -40154.000000, -2950.000000
80.809998, 113.449997, -40139.000000, -2908.000000
80.910004, 110.519997, -40121.000000, -2877.000000
80.970001, 107.540001, -40099.000000, -2861.000000
81.019997, 104.519997, -40073.000000, -2858.000000
81.029999, 101.480003, -40044.000000, -2869.000000
81.019997, 98.449997, -40012.000000, -2893.000000
80.989998, 95.410004, -39977.000000, -2929.000000
80.940002, 92.410004, -39938.000000, -2977.000000
80.860001, 89.449997, -39895.000000, -3037.000000
80.769997, 86.550003, -39850.000000, -3106.000000
80.639999, 83.720001, -39802.000000, -3186.000000
80.489998, 80.959999, -39750.000000, -3277.000000
80.330002, 78.290001, -39696.000000, -3374.000000
80.139999, 75.709999, -39638.000000, -3480.000000
79.949997, 73.230003, -39578.000000, -3590.000000
79.720001, 70.849998, -39514.000000, -3709.000000
79.480003, 68.570000, -39448.000000, -3832.000000
79.230003, 66.389999, -39379.000000, -3958.000000
78.970001, 64.309998, -39308.000000, -4089.000000
78.690002, 62.330002, -39234.000000, -4224.000000
78.400002, 60.450001, -39158.000000, -4360.000000
78.089996, 58.650002, -39079.000000, -4499.000000
77.779999, 56.939999, -38999.000000, -4640.000000
77.459999, 55.310001, -38917.000000, -4781.000000
77.129997, 53.770000, -38832.000000, -4923.000000
76.790001, 52.299999, -38745.000000, -5069.000000
76.449997, 50.889999, -38655.000000, -5213.000000
76.089996, 49.560001, -38564.000000, -5357.000000
75.730003, 48.299999, -38471.000000, -5503.000000
75.370003, 47.090000, -38375.000000, -5649.000000
74.989998, 45.939999, -38278.000000, -5796.000000
74.620003, 44.840000, -38179.000000, -5941.000000
74.230003, 43.790001, -38077.000000, -6087.000000
73.839996, 42.790001, -37975.000000, -6233.000000
73.449997, 41.830002, -37871.000000, -6379.000000
73.059998, 40.910000, -37766.000000, -6523.000000
72.660004, 40.040001, -37658.000000, -6667.000000
72.260002, 39.200001, -37548.000000, -6813.000000
71.860001, 38.389999, -37439.000000, -6955.000000
71.449997, 37.630001, -37326.000000, -7100.000000
71.040001, 36.880001, -37213.000000, -7242.000000
70.629997, 36.169998, -37097.000000, -7385.000000
70.209999, 35.480000, -36981.000000, -7527.000000
69.790001, 34.820000, -36862.000000, -7670.000000
69.370003, 34.189999, -36743.000000, -7812.000000
68.949997, 33.580002, -36623.000000, -7952.000000
68.519997, 32.980000, -36501.000000, -8092.000000
68.099998, 32.410000, -36379.000000, -8232.000000
67.669998, 31.870001, -36253.000000, -8372.000000
67.239998, 31.340000, -36127.000000, -8512.000000
66.809998, 30.820000, -36000.000000, -8651.000000
66.379997, 30.330000, -35870.000000, -8792.000000
65.949997, 29.840000, -35741.000000, -8930.000000
65.510002, 29.379999, -35610.000000, -9069.000000
65.070000, 28.920000, -35478.000000, -9208.000000
64.639999, 28.480000, -35346.000000, -9344.000000
64.199997, 28.049999, -35209.000000, -9484.000000
63.759998, 27.639999, -35072.000000, -9621.000000
63.320000, 27.240000, -34935.000000, -9759.000000
62.880001, 26.850000, -34794.000000, -9898.000000
62.439999, 26.469999, -34654.000000, -10035.000000
61.990002, 26.100000, -34511.000000, -10174.000000
61.549999, 25.730000, -34368.000000, -10312.000000
61.099998, 25.379999, -34223.000000, -10451.000000
60.660000, 25.049999, -34077.000000, -10589.000000
60.209999, 24.709999, -33928.000000, -10728.000000
59.770000, 24.379999, -33779.000000, -10866.000000
59.320000, 24.059999, -33627.000000, -11005.000000
58.869999, 23.750000, -33472.000000, -11146.000000
58.419998, 23.450001, -33318.000000, -11284.000000
57.970001, 23.150000, -33160.000000, -11426.000000
57.520000, 22.860001, -33004.000000, -11564.000000
57.070000, 22.580000, -32843.000000, -11706.000000
56.619999, 22.299999, -32680.000000, -11848.000000
56.160000, 22.020000, -32516.000000, -11989.000000
55.720001, 21.760000, -32352.000000, -12129.000000
55.270000, 21.490000, -32183.000000, -12271.000000
54.810001, 21.230000, -32012.000000, -12414.000000
54.360001, 20.980000, -31839.000000, -12557.000000
53.900002, 20.740000, -31661.000000, -12703.000000
53.450001, 20.500000, -31485.000000, -12846.000000
52.990002, 20.260000, -31307.000000, -12990.000000
52.540001, 20.020000, -31126.000000, -13134.000000
52.090000, 19.799999, -30943.000000, -13279.000000
51.630001, 19.570000, -30753.000000, -13426.000000
51.169998, 19.340000, -30564.000000, -13571.000000
50.709999, 19.129999, -30370.000000, -13718.000000
50.259998, 18.910000, -30176.000000, -13864.000000
49.799999, 18.700001, -29977.000000, -14012.000000
